sale_id,order_id,product_id,quantity,unit_price,discount,total_amount
SALE001648,ORD00550,PROD011,4,3935.83,0.01,15585.89
SALE001649,ORD00550,PROD007,2,2406.29,0.02,4716.33
SALE001650,ORD00551,PROD019,1,4212.31,0.11,3748.96
SALE001651,ORD00551,PROD014,3,3945.17,0.13,10296.89
SALE001652,ORD00551,PROD015,2,1611.26,0.08,2964.72
SALE001653,ORD00551,PROD043,4,1517.85,0.1,5464.26
SALE001654,ORD00552,PROD009,4,2002.66,0.12,7049.36
SALE001655,ORD00553,PROD025,2,4480.83,0.03,8692.81
SALE001656,ORD00554,PROD020,4,240.21,0.04,922.41
SALE001657,ORD00554,PROD028,3,379.93,0.15,968.82
SALE001658,ORD00555,PROD046,1,3323.78,0.25,2492.84
SALE001659,ORD00555,PROD044,4,1781.03,0.02,6981.64
SALE001660,ORD00555,PROD030,4,793.34,0.15,2697.36
SALE001661,ORD00555,PROD018,2,1310.62,0.13,2280.48
SALE001662,ORD00555,PROD013,4,4778.91,0.12,16821.76
SALE001663,ORD00556,PROD003,4,2466.79,0.09,8979.12
SALE001664,ORD00556,PROD048,3,911.84,0.1,2461.97
SALE001665,ORD00556,PROD006,2,3699.92,0.1,6659.86
SALE001666,ORD00556,PROD019,2,4212.31,0.22,6571.2
SALE001667,ORD00556,PROD042,4,1798.59,0.11,6402.98
SALE001668,ORD00557,PROD045,1,3884.53,0.1,3496.08
SALE001669,ORD00557,PROD037,1,406.82,0.06,382.41
SALE001670,ORD00558,PROD018,3,1310.62,0.17,3263.44
SALE001671,ORD00558,PROD041,1,3700.67,0.17,3071.56
SALE001672,ORD00559,PROD032,1,2585.5,0.0,2585.5
SALE001673,ORD00559,PROD027,1,3088.97,0.19,2502.07
SALE001674,ORD00560,PROD050,3,3318.5,0.05,9457.72
SALE001675,ORD00560,PROD021,1,4513.72,0.12,3972.07
SALE001676,ORD00560,PROD027,1,3088.97,0.16,2594.73
SALE001677,ORD00560,PROD029,4,2616.12,0.1,9418.03
SALE001678,ORD00560,PROD011,4,3935.83,0.21,12437.22
SALE001679,ORD00561,PROD003,2,2466.79,0.08,4538.89
SALE001680,ORD00561,PROD001,4,4229.57,0.12,14888.09
SALE001681,ORD00561,PROD017,1,2216.14,0.02,2171.82
SALE001682,ORD00561,PROD008,2,1910.65,0.18,3133.47
SALE001683,ORD00562,PROD009,2,2002.66,0.21,3164.2
SALE001684,ORD00562,PROD031,1,3700.3,0.04,3552.29
SALE001685,ORD00562,PROD018,1,1310.62,0.13,1140.24
SALE001686,ORD00562,PROD011,4,3935.83,0.04,15113.59
SALE001687,ORD00563,PROD044,3,1781.03,0.04,5129.37
SALE001688,ORD00564,PROD012,1,4465.82,0.22,3483.34
SALE001689,ORD00564,PROD014,2,3945.17,0.11,7022.4
SALE001690,ORD00564,PROD046,1,3323.78,0.21,2625.79
SALE001691,ORD00565,PROD042,3,1798.59,0.11,4802.24
SALE001692,ORD00565,PROD043,1,1517.85,0.01,1502.67
SALE001693,ORD00565,PROD046,4,3323.78,0.19,10769.05
SALE001694,ORD00565,PROD007,2,2406.29,0.09,4379.45
SALE001695,ORD00565,PROD025,2,4480.83,0.05,8513.58
SALE001696,ORD00566,PROD027,1,3088.97,0.25,2316.73
SALE001697,ORD00567,PROD013,1,4778.91,0.06,4492.18
SALE001698,ORD00567,PROD044,1,1781.03,0.2,1424.82
SALE001699,ORD00567,PROD043,2,1517.85,0.18,2489.27
SALE001700,ORD00568,PROD027,1,3088.97,0.2,2471.18
SALE001701,ORD00569,PROD036,2,3595.8,0.23,5537.53
SALE001702,ORD00569,PROD041,4,3700.67,0.23,11398.06
SALE001703,ORD00569,PROD013,1,4778.91,0.06,4492.18
SALE001704,ORD00570,PROD023,3,3204.15,0.04,9227.95
SALE001705,ORD00571,PROD042,2,1798.59,0.11,3201.49
SALE001706,ORD00571,PROD021,1,4513.72,0.16,3791.52
SALE001707,ORD00571,PROD001,3,4229.57,0.16,10658.52
SALE001708,ORD00571,PROD025,3,4480.83,0.01,13308.07
SALE001709,ORD00572,PROD027,4,3088.97,0.25,9266.91
SALE001710,ORD00572,PROD020,1,240.21,0.18,196.97
SALE001711,ORD00573,PROD011,4,3935.83,0.17,13066.96
SALE001712,ORD00573,PROD017,2,2216.14,0.08,4077.7
SALE001713,ORD00573,PROD007,3,2406.29,0.24,5486.34
SALE001714,ORD00573,PROD039,4,109.94,0.02,430.96
SALE001715,ORD00573,PROD021,1,4513.72,0.15,3836.66
SALE001716,ORD00574,PROD029,2,2616.12,0.13,4552.05
SALE001717,ORD00574,PROD025,1,4480.83,0.06,4211.98
SALE001718,ORD00574,PROD033,1,3417.13,0.08,3143.76
SALE001719,ORD00574,PROD041,4,3700.67,0.19,11990.17
SALE001720,ORD00574,PROD048,1,911.84,0.01,902.72
SALE001721,ORD00575,PROD032,2,2585.5,0.09,4705.61
SALE001722,ORD00575,PROD019,1,4212.31,0.06,3959.57
SALE001723,ORD00575,PROD013,4,4778.91,0.18,15674.82
SALE001724,ORD00576,PROD009,1,2002.66,0.13,1742.31
SALE001725,ORD00576,PROD018,4,1310.62,0.16,4403.68
SALE001726,ORD00576,PROD021,3,4513.72,0.19,10968.34
SALE001727,ORD00577,PROD047,3,966.72,0.06,2726.15
SALE001728,ORD00577,PROD022,1,2334.31,0.23,1797.42
SALE001729,ORD00578,PROD044,2,1781.03,0.15,3027.75
SALE001730,ORD00578,PROD045,4,3884.53,0.13,13518.16
SALE001731,ORD00579,PROD029,1,2616.12,0.02,2563.8
SALE001732,ORD00579,PROD041,4,3700.67,0.02,14506.63
SALE001733,ORD00580,PROD004,2,792.74,0.23,1220.82
SALE001734,ORD00580,PROD041,2,3700.67,0.02,7253.31
SALE001735,ORD00581,PROD036,4,3595.8,0.18,11794.22
SALE001736,ORD00581,PROD014,3,3945.17,0.04,11362.09
SALE001737,ORD00581,PROD016,2,3456.27,0.06,6497.79
SALE001738,ORD00581,PROD033,2,3417.13,0.15,5809.12
SALE001739,ORD00581,PROD006,3,3699.92,0.07,10322.78
SALE001740,ORD00582,PROD041,1,3700.67,0.24,2812.51
SALE001741,ORD00582,PROD013,3,4778.91,0.1,12903.06
SALE001742,ORD00582,PROD018,2,1310.62,0.12,2306.69
SALE001743,ORD00582,PROD031,4,3700.3,0.13,12877.04
SALE001744,ORD00583,PROD049,4,537.06,0.11,1911.93
SALE001745,ORD00583,PROD010,1,2324.26,0.19,1882.65
SALE001746,ORD00583,PROD031,3,3700.3,0.15,9435.77
SALE001747,ORD00583,PROD002,2,535.51,0.14,921.08
SALE001748,ORD00584,PROD017,4,2216.14,0.08,8155.4
SALE001749,ORD00584,PROD025,3,4480.83,0.09,12232.67
SALE001750,ORD00585,PROD031,4,3700.3,0.05,14061.14
SALE001751,ORD00585,PROD005,2,1657.15,0.0,3314.3
SALE001752,ORD00585,PROD022,3,2334.31,0.12,6162.58
SALE001753,ORD00585,PROD009,4,2002.66,0.24,6088.09
SALE001754,ORD00585,PROD046,3,3323.78,0.1,8974.21
SALE001755,ORD00586,PROD042,4,1798.59,0.22,5611.6
SALE001756,ORD00586,PROD038,1,402.72,0.1,362.45
SALE001757,ORD00586,PROD005,2,1657.15,0.05,3148.58
SALE001758,ORD00587,PROD017,3,2216.14,0.13,5784.13
SALE001759,ORD00587,PROD050,4,3318.5,0.16,11150.16
SALE001760,ORD00587,PROD049,3,537.06,0.17,1337.28
SALE001761,ORD00587,PROD047,4,966.72,0.23,2977.5
SALE001762,ORD00588,PROD016,1,3456.27,0.23,2661.33
SALE001763,ORD00588,PROD031,3,3700.3,0.16,9324.76
SALE001764,ORD00589,PROD045,2,3884.53,0.07,7225.23
SALE001765,ORD00590,PROD044,2,1781.03,0.0,3562.06
SALE001766,ORD00590,PROD010,1,2324.26,0.16,1952.38
SALE001767,ORD00590,PROD017,4,2216.14,0.1,7978.1
SALE001768,ORD00590,PROD016,1,3456.27,0.13,3006.95
SALE001769,ORD00591,PROD028,4,379.93,0.06,1428.54
SALE001770,ORD00591,PROD011,3,3935.83,0.13,10272.52
SALE001771,ORD00592,PROD043,4,1517.85,0.19,4917.83
SALE001772,ORD00592,PROD025,1,4480.83,0.03,4346.41
SALE001773,ORD00592,PROD038,3,402.72,0.2,966.53
SALE001774,ORD00592,PROD020,3,240.21,0.19,583.71
SALE001775,ORD00592,PROD047,4,966.72,0.17,3209.51
SALE001776,ORD00593,PROD011,4,3935.83,0.0,15743.32
SALE001777,ORD00594,PROD050,4,3318.5,0.13,11548.38
SALE001778,ORD00595,PROD047,2,966.72,0.09,1759.43
SALE001779,ORD00595,PROD028,2,379.93,0.05,721.87
SALE001780,ORD00595,PROD011,2,3935.83,0.13,6848.34
SALE001781,ORD00596,PROD029,2,2616.12,0.05,4970.63
SALE001782,ORD00597,PROD048,2,911.84,0.2,1458.94
SALE001783,ORD00598,PROD017,4,2216.14,0.16,7446.23
SALE001784,ORD00598,PROD027,1,3088.97,0.22,2409.4
SALE001785,ORD00599,PROD006,1,3699.92,0.09,3366.93
SALE001786,ORD00599,PROD019,3,4212.31,0.02,12384.19
SALE001787,ORD00600,PROD038,2,402.72,0.12,708.79
SALE001788,ORD00601,PROD001,1,4229.57,0.07,3933.5
SALE001789,ORD00602,PROD043,1,1517.85,0.02,1487.49
SALE001790,ORD00603,PROD001,3,4229.57,0.23,9770.31
SALE001791,ORD00603,PROD025,4,4480.83,0.19,14517.89
SALE001792,ORD00603,PROD039,4,109.94,0.08,404.58
SALE001793,ORD00603,PROD034,3,256.28,0.25,576.63
SALE001794,ORD00603,PROD049,2,537.06,0.24,816.33
SALE001795,ORD00604,PROD025,3,4480.83,0.2,10753.99
SALE001796,ORD00604,PROD040,1,4784.68,0.11,4258.37
SALE001797,ORD00604,PROD004,4,792.74,0.18,2600.19
SALE001798,ORD00604,PROD023,2,3204.15,0.01,6344.22
SALE001799,ORD00605,PROD034,3,256.28,0.24,584.32
SALE001800,ORD00606,PROD024,4,3313.8,0.13,11532.02
SALE001801,ORD00606,PROD029,2,2616.12,0.0,5232.24
SALE001802,ORD00607,PROD002,1,535.51,0.24,406.99
SALE001803,ORD00607,PROD041,3,3700.67,0.17,9214.67
SALE001804,ORD00607,PROD024,2,3313.8,0.15,5633.46
SALE001805,ORD00608,PROD048,4,911.84,0.23,2808.47
SALE001806,ORD00608,PROD040,4,4784.68,0.25,14354.04
SALE001807,ORD00608,PROD006,1,3699.92,0.18,3033.93
SALE001808,ORD00608,PROD023,3,3204.15,0.15,8170.58
SALE001809,ORD00609,PROD034,1,256.28,0.03,248.59
SALE001810,ORD00609,PROD037,1,406.82,0.08,374.27
SALE001811,ORD00610,PROD030,2,793.34,0.06,1491.48
SALE001812,ORD00610,PROD011,2,3935.83,0.19,6376.04
SALE001813,ORD00610,PROD029,1,2616.12,0.03,2537.64
SALE001814,ORD00610,PROD008,1,1910.65,0.04,1834.22
SALE001815,ORD00610,PROD031,3,3700.3,0.23,8547.69
SALE001816,ORD00611,PROD015,4,1611.26,0.24,4898.23
SALE001817,ORD00611,PROD047,1,966.72,0.17,802.38
SALE001818,ORD00611,PROD017,4,2216.14,0.02,8687.27
SALE001819,ORD00612,PROD015,1,1611.26,0.16,1353.46
SALE001820,ORD00612,PROD037,4,406.82,0.23,1253.01
SALE001821,ORD00612,PROD050,4,3318.5,0.16,11150.16
SALE001822,ORD00613,PROD028,1,379.93,0.03,368.53
SALE001823,ORD00613,PROD015,3,1611.26,0.19,3915.36
SALE001824,ORD00613,PROD017,2,2216.14,0.19,3590.15
SALE001825,ORD00613,PROD008,1,1910.65,0.14,1643.16
SALE001826,ORD00613,PROD019,2,4212.31,0.21,6655.45
SALE001827,ORD00614,PROD037,1,406.82,0.15,345.8
SALE001828,ORD00614,PROD048,2,911.84,0.21,1440.71
SALE001829,ORD00614,PROD001,4,4229.57,0.08,15564.82
SALE001830,ORD00614,PROD020,3,240.21,0.2,576.5
SALE001831,ORD00615,PROD034,2,256.28,0.03,497.18
SALE001832,ORD00615,PROD043,1,1517.85,0.13,1320.53
SALE001833,ORD00616,PROD021,4,4513.72,0.17,14985.55
SALE001834,ORD00616,PROD010,2,2324.26,0.15,3951.24
SALE001835,ORD00616,PROD019,2,4212.31,0.19,6823.94
SALE001836,ORD00616,PROD015,1,1611.26,0.15,1369.57
SALE001837,ORD00617,PROD033,3,3417.13,0.25,7688.54
SALE001838,ORD00617,PROD045,4,3884.53,0.16,13052.02
SALE001839,ORD00617,PROD008,2,1910.65,0.12,3362.74
SALE001840,ORD00618,PROD004,2,792.74,0.21,1252.53
SALE001841,ORD00618,PROD022,2,2334.31,0.18,3828.27
SALE001842,ORD00618,PROD010,1,2324.26,0.23,1789.68
SALE001843,ORD00618,PROD046,2,3323.78,0.21,5251.57
SALE001844,ORD00619,PROD020,4,240.21,0.08,883.97
SALE001845,ORD00619,PROD043,4,1517.85,0.25,4553.55
SALE001846,ORD00619,PROD011,4,3935.83,0.1,14168.99
SALE001847,ORD00619,PROD002,3,535.51,0.07,1494.07
SALE001848,ORD00620,PROD045,4,3884.53,0.02,15227.36
SALE001849,ORD00620,PROD036,3,3595.8,0.19,8737.79
SALE001850,ORD00621,PROD004,2,792.74,0.14,1363.51
SALE001851,ORD00621,PROD046,4,3323.78,0.17,11034.95
SALE001852,ORD00621,PROD020,3,240.21,0.22,562.09
SALE001853,ORD00621,PROD030,2,793.34,0.05,1507.35
SALE001854,ORD00621,PROD042,2,1798.59,0.18,2949.69
SALE001855,ORD00622,PROD024,1,3313.8,0.17,2750.45
SALE001856,ORD00623,PROD025,2,4480.83,0.23,6900.48
SALE001857,ORD00623,PROD028,1,379.93,0.09,345.74
SALE001858,ORD00624,PROD012,3,4465.82,0.15,11387.84
SALE001859,ORD00624,PROD004,2,792.74,0.16,1331.8
SALE001860,ORD00624,PROD008,4,1910.65,0.06,7184.04
SALE001861,ORD00624,PROD033,1,3417.13,0.06,3212.1
SALE001862,ORD00625,PROD020,4,240.21,0.19,778.28
SALE001863,ORD00625,PROD045,1,3884.53,0.19,3146.47
SALE001864,ORD00625,PROD039,4,109.94,0.07,408.98
SALE001865,ORD00625,PROD012,4,4465.82,0.09,16255.58
SALE001866,ORD00626,PROD008,1,1910.65,0.03,1853.33
SALE001867,ORD00627,PROD015,3,1611.26,0.17,4012.04
SALE001868,ORD00627,PROD002,1,535.51,0.2,428.41
SALE001869,ORD00627,PROD038,2,402.72,0.1,724.9
SALE001870,ORD00627,PROD037,4,406.82,0.07,1513.37
SALE001871,ORD00627,PROD031,2,3700.3,0.02,7252.59
SALE001872,ORD00628,PROD046,2,3323.78,0.1,5982.8
SALE001873,ORD00629,PROD026,4,3201.51,0.02,12549.92
SALE001874,ORD00630,PROD035,2,469.72,0.24,713.97
SALE001875,ORD00630,PROD046,1,3323.78,0.05,3157.59
SALE001876,ORD00630,PROD042,2,1798.59,0.0,3597.18
SALE001877,ORD00630,PROD008,4,1910.65,0.2,6114.08
SALE001878,ORD00630,PROD049,1,537.06,0.01,531.69
SALE001879,ORD00631,PROD014,3,3945.17,0.21,9350.05
SALE001880,ORD00631,PROD042,1,1798.59,0.02,1762.62
SALE001881,ORD00631,PROD011,1,3935.83,0.13,3424.17
SALE001882,ORD00631,PROD006,3,3699.92,0.24,8435.82
SALE001883,ORD00631,PROD036,2,3595.8,0.11,6400.52
SALE001884,ORD00632,PROD016,3,3456.27,0.01,10265.12
SALE001885,ORD00633,PROD019,4,4212.31,0.17,13984.87
SALE001886,ORD00633,PROD043,3,1517.85,0.15,3870.52
SALE001887,ORD00633,PROD035,2,469.72,0.17,779.74
SALE001888,ORD00633,PROD029,1,2616.12,0.06,2459.15
SALE001889,ORD00633,PROD009,2,2002.66,0.04,3845.11
SALE001890,ORD00634,PROD009,2,2002.66,0.15,3404.52
SALE001891,ORD00634,PROD039,3,109.94,0.03,319.93
SALE001892,ORD00635,PROD028,2,379.93,0.0,759.86
SALE001893,ORD00635,PROD005,1,1657.15,0.24,1259.43
SALE001894,ORD00635,PROD036,4,3595.8,0.24,10931.23
SALE001895,ORD00635,PROD017,2,2216.14,0.13,3856.08
SALE001896,ORD00635,PROD025,1,4480.83,0.16,3763.9
SALE001897,ORD00636,PROD041,2,3700.67,0.18,6069.1
SALE001898,ORD00636,PROD045,2,3884.53,0.1,6992.15
SALE001899,ORD00636,PROD042,2,1798.59,0.08,3309.41
SALE001900,ORD00637,PROD025,1,4480.83,0.07,4167.17
SALE001901,ORD00637,PROD002,1,535.51,0.17,444.47
SALE001902,ORD00637,PROD039,4,109.94,0.02,430.96
SALE001903,ORD00637,PROD016,1,3456.27,0.09,3145.21
SALE001904,ORD00638,PROD050,2,3318.5,0.07,6172.41
SALE001905,ORD00638,PROD018,1,1310.62,0.09,1192.66
SALE001906,ORD00638,PROD010,2,2324.26,0.09,4230.15
SALE001907,ORD00639,PROD008,2,1910.65,0.13,3324.53
SALE001908,ORD00640,PROD038,3,402.72,0.18,990.69
SALE001909,ORD00640,PROD032,3,2585.5,0.14,6670.59
SALE001910,ORD00640,PROD007,1,2406.29,0.22,1876.91
SALE001911,ORD00641,PROD021,4,4513.72,0.05,17152.14
SALE001912,ORD00641,PROD049,4,537.06,0.12,1890.45
SALE001913,ORD00642,PROD017,2,2216.14,0.16,3723.12
SALE001914,ORD00642,PROD001,2,4229.57,0.09,7697.82
SALE001915,ORD00643,PROD004,3,792.74,0.18,1950.14
SALE001916,ORD00643,PROD047,2,966.72,0.17,1604.76
SALE001917,ORD00643,PROD041,4,3700.67,0.18,12138.2
SALE001918,ORD00644,PROD029,4,2616.12,0.13,9104.1
SALE001919,ORD00644,PROD023,3,3204.15,0.24,7305.46
SALE001920,ORD00645,PROD046,3,3323.78,0.1,8974.21
SALE001921,ORD00645,PROD015,3,1611.26,0.21,3818.69
SALE001922,ORD00645,PROD020,1,240.21,0.02,235.41
SALE001923,ORD00645,PROD041,2,3700.67,0.24,5625.02
SALE001924,ORD00645,PROD006,2,3699.92,0.14,6363.86
SALE001925,ORD00646,PROD048,3,911.84,0.14,2352.55
SALE001926,ORD00647,PROD001,2,4229.57,0.12,7444.04
SALE001927,ORD00647,PROD028,1,379.93,0.1,341.94
SALE001928,ORD00647,PROD044,2,1781.03,0.23,2742.79
SALE001929,ORD00647,PROD033,1,3417.13,0.18,2802.05
SALE001930,ORD00648,PROD048,1,911.84,0.15,775.06
SALE001931,ORD00648,PROD023,2,3204.15,0.17,5318.89
SALE001932,ORD00648,PROD016,2,3456.27,0.04,6636.04
SALE001933,ORD00648,PROD043,3,1517.85,0.21,3597.3
SALE001934,ORD00648,PROD034,3,256.28,0.24,584.32
SALE001935,ORD00649,PROD032,1,2585.5,0.08,2378.66
SALE001936,ORD00649,PROD025,2,4480.83,0.21,7079.71
SALE001937,ORD00649,PROD011,1,3935.83,0.07,3660.32
SALE001938,ORD00649,PROD024,4,3313.8,0.07,12327.34
SALE001939,ORD00650,PROD001,4,4229.57,0.05,16072.37
SALE001940,ORD00650,PROD048,3,911.84,0.23,2106.35
SALE001941,ORD00651,PROD003,3,2466.79,0.0,7400.37
SALE001942,ORD00651,PROD030,4,793.34,0.08,2919.49
SALE001943,ORD00651,PROD040,3,4784.68,0.03,13923.42
SALE001944,ORD00651,PROD032,3,2585.5,0.22,6050.07
SALE001945,ORD00651,PROD004,2,792.74,0.1,1426.93
SALE001946,ORD00652,PROD007,4,2406.29,0.12,8470.14
SALE001947,ORD00653,PROD034,2,256.28,0.1,461.3
SALE001948,ORD00654,PROD001,3,4229.57,0.06,11927.39
SALE001949,ORD00654,PROD010,4,2324.26,0.09,8460.31
SALE001950,ORD00654,PROD050,3,3318.5,0.11,8860.4
SALE001951,ORD00654,PROD043,2,1517.85,0.13,2641.06
SALE001952,ORD00655,PROD007,4,2406.29,0.04,9240.15
SALE001953,ORD00655,PROD029,3,2616.12,0.19,6357.17
SALE001954,ORD00655,PROD043,1,1517.85,0.09,1381.24
SALE001955,ORD00656,PROD008,3,1910.65,0.01,5674.63
SALE001956,ORD00656,PROD013,4,4778.91,0.11,17012.92
SALE001957,ORD00657,PROD003,2,2466.79,0.24,3749.52
SALE001958,ORD00657,PROD011,3,3935.83,0.03,11453.27
SALE001959,ORD00657,PROD043,4,1517.85,0.14,5221.4
SALE001960,ORD00658,PROD021,4,4513.72,0.13,15707.75
SALE001961,ORD00658,PROD049,4,537.06,0.03,2083.79
SALE001962,ORD00659,PROD002,2,535.51,0.04,1028.18
SALE001963,ORD00660,PROD001,3,4229.57,0.11,11292.95
SALE001964,ORD00660,PROD050,1,3318.5,0.11,2953.46
SALE001965,ORD00660,PROD044,3,1781.03,0.07,4969.07
SALE001966,ORD00660,PROD016,1,3456.27,0.19,2799.58
SALE001967,ORD00660,PROD004,2,792.74,0.15,1347.66
SALE001968,ORD00661,PROD012,3,4465.82,0.25,10048.09
SALE001969,ORD00661,PROD016,2,3456.27,0.17,5737.41
SALE001970,ORD00661,PROD018,4,1310.62,0.05,4980.36
SALE001971,ORD00661,PROD050,1,3318.5,0.18,2721.17
SALE001972,ORD00661,PROD008,2,1910.65,0.05,3630.24
SALE001973,ORD00662,PROD041,4,3700.67,0.01,14654.65
SALE001974,ORD00662,PROD010,2,2324.26,0.23,3579.36
SALE001975,ORD00662,PROD015,4,1611.26,0.0,6445.04
SALE001976,ORD00662,PROD008,2,1910.65,0.02,3744.87
SALE001977,ORD00662,PROD009,1,2002.66,0.1,1802.39
SALE001978,ORD00663,PROD020,4,240.21,0.12,845.54
SALE001979,ORD00663,PROD045,4,3884.53,0.16,13052.02
SALE001980,ORD00663,PROD041,3,3700.67,0.03,10768.95
SALE001981,ORD00663,PROD015,3,1611.26,0.07,4495.42
SALE001982,ORD00663,PROD022,3,2334.31,0.18,5742.4
SALE001983,ORD00664,PROD021,2,4513.72,0.01,8937.17
SALE001984,ORD00664,PROD004,1,792.74,0.17,657.97
SALE001985,ORD00665,PROD014,3,3945.17,0.23,9113.34
SALE001986,ORD00665,PROD019,1,4212.31,0.11,3748.96
SALE001987,ORD00665,PROD031,3,3700.3,0.24,8436.68
SALE001988,ORD00666,PROD022,1,2334.31,0.17,1937.48
SALE001989,ORD00666,PROD020,2,240.21,0.08,441.99
SALE001990,ORD00666,PROD008,3,1910.65,0.19,4642.88
SALE001991,ORD00667,PROD034,3,256.28,0.05,730.4
SALE001992,ORD00667,PROD039,4,109.94,0.02,430.96
SALE001993,ORD00667,PROD024,1,3313.8,0.03,3214.39
SALE001994,ORD00667,PROD016,1,3456.27,0.01,3421.71
SALE001995,ORD00667,PROD042,2,1798.59,0.05,3417.32
SALE001996,ORD00668,PROD007,3,2406.29,0.08,6641.36
SALE001997,ORD00668,PROD005,4,1657.15,0.25,4971.45
SALE001998,ORD00668,PROD035,2,469.72,0.13,817.31
SALE001999,ORD00668,PROD040,2,4784.68,0.01,9473.67
SALE002000,ORD00669,PROD027,3,3088.97,0.22,7228.19
SALE002001,ORD00669,PROD036,3,3595.8,0.22,8414.17
SALE002002,ORD00670,PROD041,1,3700.67,0.12,3256.59
SALE002003,ORD00670,PROD046,1,3323.78,0.04,3190.83
SALE002004,ORD00670,PROD008,3,1910.65,0.17,4757.52
SALE002005,ORD00670,PROD028,2,379.93,0.07,706.67
SALE002006,ORD00671,PROD004,4,792.74,0.17,2631.9
SALE002007,ORD00671,PROD045,1,3884.53,0.04,3729.15
SALE002008,ORD00671,PROD013,4,4778.91,0.14,16439.45
SALE002009,ORD00671,PROD048,4,911.84,0.1,3282.62
SALE002010,ORD00671,PROD026,3,3201.51,0.05,9124.3
SALE002011,ORD00672,PROD011,2,3935.83,0.15,6690.91
SALE002012,ORD00673,PROD033,4,3417.13,0.13,11891.61
SALE002013,ORD00674,PROD017,3,2216.14,0.14,5717.64
SALE002014,ORD00674,PROD020,2,240.21,0.06,451.59
SALE002015,ORD00674,PROD015,2,1611.26,0.07,2996.94
SALE002016,ORD00674,PROD019,2,4212.31,0.24,6402.71
SALE002017,ORD00674,PROD046,3,3323.78,0.23,7677.93
SALE002018,ORD00675,PROD004,2,792.74,0.13,1379.37
SALE002019,ORD00675,PROD042,1,1798.59,0.16,1510.82
SALE002020,ORD00675,PROD016,3,3456.27,0.08,9539.31
SALE002021,ORD00676,PROD017,3,2216.14,0.08,6116.55
SALE002022,ORD00676,PROD047,1,966.72,0.16,812.04
SALE002023,ORD00676,PROD009,1,2002.66,0.21,1582.1
SALE002024,ORD00676,PROD027,2,3088.97,0.18,5065.91
SALE002025,ORD00676,PROD040,3,4784.68,0.04,13779.88
SALE002026,ORD00677,PROD035,1,469.72,0.18,385.17
SALE002027,ORD00678,PROD042,2,1798.59,0.2,2877.74
SALE002028,ORD00678,PROD017,2,2216.14,0.08,4077.7
SALE002029,ORD00678,PROD041,2,3700.67,0.15,6291.14
SALE002030,ORD00678,PROD039,4,109.94,0.04,422.17
SALE002031,ORD00679,PROD047,3,966.72,0.04,2784.15
SALE002032,ORD00679,PROD028,4,379.93,0.02,1489.33
SALE002033,ORD00680,PROD030,2,793.34,0.05,1507.35
SALE002034,ORD00680,PROD012,4,4465.82,0.24,13576.09
SALE002035,ORD00681,PROD042,1,1798.59,0.08,1654.7
SALE002036,ORD00681,PROD019,2,4212.31,0.2,6739.7
SALE002037,ORD00682,PROD013,4,4778.91,0.23,14719.04
SALE002038,ORD00682,PROD005,4,1657.15,0.03,6429.74
SALE002039,ORD00682,PROD010,2,2324.26,0.18,3811.79
SALE002040,ORD00682,PROD028,1,379.93,0.15,322.94
SALE002041,ORD00682,PROD016,4,3456.27,0.1,12442.57
SALE002042,ORD00683,PROD001,1,4229.57,0.03,4102.68
SALE002043,ORD00684,PROD018,2,1310.62,0.23,2018.35
SALE002044,ORD00685,PROD001,1,4229.57,0.05,4018.09
SALE002045,ORD00685,PROD007,4,2406.29,0.19,7796.38
SALE002046,ORD00685,PROD035,4,469.72,0.2,1503.1
SALE002047,ORD00685,PROD048,3,911.84,0.08,2516.68
SALE002048,ORD00685,PROD022,2,2334.31,0.06,4388.5
SALE002049,ORD00686,PROD045,1,3884.53,0.21,3068.78
SALE002050,ORD00686,PROD018,1,1310.62,0.14,1127.13
SALE002051,ORD00686,PROD041,1,3700.67,0.13,3219.58
SALE002052,ORD00686,PROD035,4,469.72,0.04,1803.72
SALE002053,ORD00686,PROD008,2,1910.65,0.01,3783.09
SALE002054,ORD00687,PROD025,3,4480.83,0.06,12635.94
SALE002055,ORD00687,PROD010,4,2324.26,0.17,7716.54
SALE002056,ORD00687,PROD023,1,3204.15,0.12,2819.65
SALE002057,ORD00687,PROD042,1,1798.59,0.06,1690.67
SALE002058,ORD00688,PROD023,3,3204.15,0.03,9324.08
SALE002059,ORD00688,PROD005,1,1657.15,0.22,1292.58
SALE002060,ORD00688,PROD040,2,4784.68,0.04,9186.59
SALE002061,ORD00689,PROD022,2,2334.31,0.22,3641.52
SALE002062,ORD00689,PROD039,3,109.94,0.16,277.05
SALE002063,ORD00689,PROD012,3,4465.82,0.09,12191.69
SALE002064,ORD00689,PROD044,1,1781.03,0.07,1656.36
SALE002066,ORD00690,PROD046,2,3323.78,0.19,5384.52
SALE002067,ORD00690,PROD005,2,1657.15,0.08,3049.16
SALE002068,ORD00690,PROD001,4,4229.57,0.11,15057.27
SALE002069,ORD00691,PROD005,3,1657.15,0.04,4772.59
SALE002070,ORD00691,PROD008,3,1910.65,0.25,4298.96
SALE002071,ORD00691,PROD037,2,406.82,0.19,659.05
SALE002072,ORD00691,PROD028,3,379.93,0.08,1048.61
SALE002073,ORD00692,PROD031,3,3700.3,0.03,10767.87
SALE002074,ORD00692,PROD045,2,3884.53,0.1,6992.15
SALE002075,ORD00692,PROD027,4,3088.97,0.13,10749.62
SALE002076,ORD00692,PROD039,4,109.94,0.13,382.59
